order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order,product_id,add_to_cart_order,reordered,department_id,department,product_name
1562031,33648,1,1,14,0.0,24,5,0,4,produce,fresh fruits
772472,25071,1,6,0,0.0,123,6,0,4,produce,packaged vegetables fruits
1353230,8914,25,1,12,10.0,9,5,0,9,dry goods pasta,pasta sauce
2959656,128476,10,1,15,30.0,51,8,1,13,pantry,preserved dips spreads
3087269,177885,20,2,14,1.0,120,2,0,16,dairy eggs,yogurt
1441467,160609,1,0,13,0.0,123,4,0,4,produce,packaged vegetables fruits
2866586,11872,4,4,13,5.0,83,22,0,4,produce,fresh vegetables
3350958,127481,40,4,8,9.0,24,2,1,4,produce,fresh fruits
3196572,62833,9,0,14,16.0,32,4,1,4,produce,packaged produce
730340,66302,43,2,13,6.0,83,18,0,4,produce,fresh vegetables
1264623,63784,53,6,7,5.0,24,14,1,4,produce,fresh fruits
2755650,1750,13,0,21,19.0,112,11,1,3,bakery,bread
2775717,41327,3,2,15,8.0,4,2,0,9,dry goods pasta,instant foods
572242,110725,2,3,11,15.0,81,21,0,15,canned goods,canned jarred vegetables
47035,77456,51,0,10,13.0,59,35,1,15,canned goods,canned meals beans
1632998,39334,32,1,15,12.0,83,4,1,4,produce,fresh vegetables
1204038,11116,13,4,13,14.0,24,16,1,4,produce,fresh fruits
2847649,39688,3,2,17,8.0,88,6,0,13,pantry,spreads
576716,112736,4,3,12,3.0,93,16,0,3,bakery,breakfast bakery
3304730,183198,6,6,12,2.0,77,2,1,7,beverages,soft drinks
1565076,54859,45,5,15,4.0,101,3,1,17,household,air fresheners candles
1353923,100666,5,0,19,11.0,107,25,0,19,snacks,chips pretzels
1858662,24680,8,1,17,13.0,123,7,1,4,produce,packaged vegetables fruits
1673034,86947,3,6,19,19.0,21,4,0,16,dairy eggs,packaged cheese
3419327,133630,41,0,21,14.0,78,9,1,19,snacks,crackers
492230,127528,21,6,9,4.0,98,4,0,7,beverages,juice nectars
2777497,88435,11,4,12,9.0,83,6,1,4,produce,fresh vegetables
531038,32498,11,1,19,3.0,65,5,0,11,personal care,protein meal replacements
2945168,152103,9,2,14,0.0,81,3,1,15,canned goods,canned jarred vegetables
2914188,119741,8,4,12,17.0,121,2,0,14,breakfast,cereal
193406,122713,8,0,11,23.0,107,6,1,19,snacks,chips pretzels
2084872,161968,41,0,13,5.0,85,11,1,17,household,food storage
1349931,161074,27,6,16,7.0,24,3,1,4,produce,fresh fruits
2031137,106628,1,3,19,0.0,120,8,0,16,dairy eggs,yogurt
2624941,170941,68,1,8,8.0,83,11,1,4,produce,fresh vegetables
3197068,131902,22,4,9,14.0,23,7,1,19,snacks,popcorn jerky
753413,135204,7,5,13,4.0,131,7,0,9,dry goods pasta,dry pasta
2677688,165144,16,0,12,8.0,9,1,1,9,dry goods pasta,pasta sauce
3012437,128734,65,2,15,12.0,91,2,1,16,dairy eggs,soy lactosefree
2704661,26340,37,0,17,5.0,84,5,1,16,dairy eggs,milk
2555523,180918,5,2,13,1.0,93,1,1,3,bakery,breakfast bakery
1854694,119418,5,5,12,7.0,107,2,0,19,snacks,chips pretzels
1957595,186330,40,3,12,10.0,17,1,1,13,pantry,baking ingredients
213661,121611,13,5,11,12.0,131,4,1,9,dry goods pasta,dry pasta
228139,200092,21,3,19,6.0,51,22,1,13,pantry,preserved dips spreads
361565,158425,15,2,22,4.0,57,2,1,14,breakfast,granola
1558817,134183,12,0,14,3.0,84,1,1,16,dairy eggs,milk
834586,57890,5,3,15,5.0,123,3,1,4,produce,packaged vegetables fruits
1914083,178736,63,0,15,7.0,63,21,1,9,dry goods pasta,grains rice dried goods
2378992,124149,16,0,20,4.0,14,8,1,20,deli,tofu meat alternatives
1155838,200259,21,1,13,8.0,16,11,0,4,produce,fresh herbs
2088839,8494,6,3,6,7.0,106,3,0,12,meat seafood,hot dogs bacon sausage
405658,144742,2,5,13,30.0,104,5,0,13,pantry,spices seasonings
208481,200362,8,1,16,13.0,91,2,1,16,dairy eggs,soy lactosefree
2121944,69904,5,2,10,3.0,123,13,0,4,produce,packaged vegetables fruits
948316,33036,5,0,18,1.0,77,4,1,7,beverages,soft drinks
88890,86425,16,3,7,5.0,21,7,0,16,dairy eggs,packaged cheese
13319,189116,38,1,11,6.0,24,1,1,4,produce,fresh fruits
459810,200558,23,0,14,7.0,3,14,1,19,snacks,energy granola bars
227688,74809,20,0,19,18.0,93,1,1,3,bakery,breakfast bakery
2838188,143587,46,0,15,7.0,24,11,1,4,produce,fresh fruits
1764266,197518,6,2,18,15.0,120,8,0,16,dairy eggs,yogurt
2691936,21946,14,4,11,11.0,16,3,1,4,produce,fresh herbs
811549,205752,21,4,20,16.0,23,4,1,19,snacks,popcorn jerky
938039,75337,7,5,18,30.0,123,12,0,4,produce,packaged vegetables fruits
2010999,167648,5,2,16,24.0,107,2,1,19,snacks,chips pretzels
936589,23347,25,3,17,9.0,79,5,1,1,frozen,frozen pizza
37706,157747,5,5,7,21.0,84,17,0,16,dairy eggs,milk
709335,170240,22,3,6,24.0,24,1,1,4,produce,fresh fruits
2040759,118341,15,5,14,25.0,4,7,1,9,dry goods pasta,instant foods
3166518,11455,27,2,10,4.0,120,9,1,16,dairy eggs,yogurt
1963105,60400,8,2,14,5.0,106,2,1,12,meat seafood,hot dogs bacon sausage
371182,117772,6,4,7,12.0,83,14,1,4,produce,fresh vegetables
1339266,168640,3,4,17,20.0,83,3,1,4,produce,fresh vegetables
844164,176528,40,1,15,6.0,45,1,1,19,snacks,candy chocolate
3201776,81023,21,2,11,13.0,123,14,1,4,produce,packaged vegetables fruits
690422,195576,11,2,9,11.0,24,1,0,4,produce,fresh fruits
2745548,145114,10,3,18,21.0,116,12,0,1,frozen,frozen produce
1110607,168796,3,2,17,30.0,45,6,1,19,snacks,candy chocolate
1523652,8406,29,2,8,14.0,61,13,1,19,snacks,cookies cakes
1196114,144185,61,0,20,5.0,128,11,0,3,bakery,tortillas flat bread
3104956,99805,59,2,17,3.0,120,1,1,16,dairy eggs,yogurt
1832502,158315,19,4,18,5.0,63,6,1,9,dry goods pasta,grains rice dried goods
2344328,148453,7,0,11,7.0,120,4,0,16,dairy eggs,yogurt
1821599,153553,1,0,10,0.0,107,1,0,19,snacks,chips pretzels
1374869,114041,54,6,18,3.0,4,13,1,9,dry goods pasta,instant foods
9859,40390,7,1,16,17.0,108,26,0,16,dairy eggs,other creams cheeses
460021,46971,18,5,7,2.0,24,9,1,4,produce,fresh fruits
956355,160826,4,5,17,7.0,24,5,0,4,produce,fresh fruits
323082,179378,54,0,17,5.0,24,9,1,4,produce,fresh fruits
2988492,172861,24,1,17,8.0,81,10,1,15,canned goods,canned jarred vegetables
1238542,21942,7,3,10,6.0,83,7,1,4,produce,fresh vegetables
2063732,49522,9,4,12,9.0,24,4,1,4,produce,fresh fruits
494871,179752,69,2,23,3.0,16,11,0,4,produce,fresh herbs
3333562,94430,35,1,15,11.0,83,7,1,4,produce,fresh vegetables
2808251,71277,7,0,11,21.0,83,1,1,4,produce,fresh vegetables
3369997,123208,32,6,16,9.0,115,5,1,7,beverages,water seltzer sparkling water
1563342,97647,14,3,16,5.0,121,1,1,14,breakfast,cereal
1500704,34726,41,3,14,4.0,86,2,1,16,dairy eggs,eggs
1922071,72360,19,1,15,2.0,69,5,1,15,canned goods,soup broth bouillon
3383258,56358,11,2,8,13.0,32,2,1,4,produce,packaged produce
855081,25260,4,5,17,5.0,24,8,0,4,produce,fresh fruits
314464,71234,49,5,22,2.0,83,6,1,4,produce,fresh vegetables
1088483,42125,13,3,15,10.0,15,23,1,12,meat seafood,packaged seafood
3193676,67483,25,2,14,14.0,24,7,1,4,produce,fresh fruits
1292305,82371,32,6,13,1.0,26,1,1,7,beverages,coffee
2340606,52468,10,1,10,7.0,67,1,1,20,deli,fresh dips tapenades
3148854,11170,6,5,8,5.0,123,24,1,4,produce,packaged vegetables fruits
1582179,150313,25,5,13,2.0,2,3,0,16,dairy eggs,specialty cheeses
791077,128305,51,5,8,3.0,67,24,1,20,deli,fresh dips tapenades
3063800,182183,7,0,13,8.0,21,18,1,16,dairy eggs,packaged cheese
2612597,99849,29,2,16,9.0,123,6,1,4,produce,packaged vegetables fruits
1801862,138271,11,6,22,0.0,31,2,1,7,beverages,refrigerated
273232,176560,6,5,10,8.0,15,5,0,12,meat seafood,packaged seafood
332523,53055,5,1,21,30.0,24,8,0,4,produce,fresh fruits
2578126,152544,5,6,11,3.0,38,20,1,1,frozen,frozen meals
1983743,148615,31,0,9,7.0,59,8,1,15,canned goods,canned meals beans
946419,34526,55,5,15,9.0,83,3,1,4,produce,fresh vegetables
1419973,28505,2,3,18,30.0,81,3,0,15,canned goods,canned jarred vegetables
2404737,70095,6,0,14,28.0,59,8,0,15,canned goods,canned meals beans
1849886,25462,23,3,14,14.0,83,16,1,4,produce,fresh vegetables
1048996,47435,4,6,17,30.0,70,1,0,11,personal care,digestion
1858070,195178,9,5,9,9.0,84,8,1,16,dairy eggs,milk
700945,115929,20,1,8,4.0,75,3,1,17,household,laundry
250520,177069,2,4,16,9.0,116,7,0,1,frozen,frozen produce
1033136,13782,3,0,11,20.0,37,1,0,1,frozen,ice cream ice
1961774,134810,16,3,10,6.0,21,1,0,16,dairy eggs,packaged cheese
624105,24616,9,0,18,30.0,24,2,1,4,produce,fresh fruits
2926556,161424,3,5,10,30.0,99,11,0,15,canned goods,canned fruit applesauce
1197841,82214,8,5,10,30.0,57,3,0,14,breakfast,granola
1101288,82222,56,1,12,6.0,123,3,1,4,produce,packaged vegetables fruits
2820166,202259,26,2,16,11.0,84,4,1,16,dairy eggs,milk
2783185,87652,40,2,14,8.0,38,7,1,1,frozen,frozen meals
1976352,127856,32,1,10,10.0,23,20,1,19,snacks,popcorn jerky
2962385,105548,8,3,9,30.0,123,6,1,4,produce,packaged vegetables fruits
1380302,182559,1,6,9,0.0,94,4,0,7,beverages,tea
1130818,55331,2,6,16,6.0,115,1,0,7,beverages,water seltzer sparkling water
276898,184606,50,0,14,7.0,8,2,1,3,bakery,bakery desserts
879194,60478,36,2,11,14.0,86,7,1,16,dairy eggs,eggs
3340518,112536,13,5,9,21.0,36,4,1,16,dairy eggs,butter
180586,176828,33,1,1,9.0,24,4,1,4,produce,fresh fruits
2515652,89933,16,1,19,8.0,31,1,1,7,beverages,refrigerated
2069596,107376,4,4,10,8.0,128,8,0,3,bakery,tortillas flat bread
1620391,51630,15,2,14,12.0,123,3,1,4,produce,packaged vegetables fruits
2496164,81018,26,5,12,5.0,37,15,1,1,frozen,ice cream ice
2235729,170914,42,4,17,12.0,38,13,1,1,frozen,frozen meals
2782157,31977,23,0,20,8.0,83,19,0,4,produce,fresh vegetables
720716,144499,20,4,9,5.0,83,2,0,4,produce,fresh vegetables
1785854,119348,37,5,23,2.0,38,1,1,1,frozen,frozen meals
3151301,58192,34,0,12,12.0,88,14,1,13,pantry,spreads
2178201,51524,17,5,11,9.0,129,2,1,1,frozen,frozen appetizers sides
1624030,195044,4,5,16,6.0,88,6,0,13,pantry,spreads
2682281,72224,34,3,7,7.0,32,7,1,4,produce,packaged produce
33313,156875,3,1,14,13.0,24,18,0,4,produce,fresh fruits
1603540,190904,75,5,9,1.0,83,2,1,4,produce,fresh vegetables
701449,81155,9,1,18,15.0,54,5,1,17,household,paper goods
3003829,75654,37,0,18,6.0,115,4,1,7,beverages,water seltzer sparkling water
3371315,75099,4,6,16,11.0,83,9,1,4,produce,fresh vegetables
1026570,71940,37,0,11,3.0,1,7,1,20,deli,prepared soups salads
2303067,154436,7,6,15,6.0,79,2,1,1,frozen,frozen pizza
2775944,154730,3,6,15,3.0,83,4,1,4,produce,fresh vegetables
2489268,140567,3,4,21,30.0,111,5,0,17,household,plates bowls cups flatware
2998723,129307,35,4,9,6.0,123,3,0,4,produce,packaged vegetables fruits
952117,182401,75,3,14,1.0,75,1,1,17,household,laundry
1032520,60245,21,2,22,11.0,120,37,0,16,dairy eggs,yogurt
1173433,199466,52,1,9,10.0,21,6,1,16,dairy eggs,packaged cheese
618779,109658,25,2,11,8.0,53,6,1,16,dairy eggs,cream
2126382,201604,17,0,15,5.0,1,7,0,20,deli,prepared soups salads
3189829,4466,19,3,13,30.0,83,15,1,4,produce,fresh vegetables
798329,66869,8,1,14,4.0,122,4,1,12,meat seafood,meat counter
2644947,88077,3,4,12,30.0,46,6,1,19,snacks,mint gum
2445502,130151,16,6,11,8.0,24,19,1,4,produce,fresh fruits
2376486,162841,25,2,13,5.0,116,3,0,1,frozen,frozen produce
998980,25791,30,3,19,8.0,120,3,0,16,dairy eggs,yogurt
1180825,120590,29,0,0,15.0,123,4,1,4,produce,packaged vegetables fruits
513749,71056,24,3,10,14.0,92,10,1,18,babies,baby food formula
1477181,154005,28,0,11,5.0,78,21,1,19,snacks,crackers
2911223,50782,18,5,18,12.0,53,5,1,16,dairy eggs,cream
131336,65897,42,3,15,5.0,67,5,1,20,deli,fresh dips tapenades
1519557,30172,7,6,10,14.0,116,25,0,1,frozen,frozen produce
3193432,110266,2,1,14,21.0,83,1,1,4,produce,fresh vegetables
2039504,57800,7,6,14,8.0,131,24,0,9,dry goods pasta,dry pasta
1323590,88135,93,0,14,4.0,129,7,1,1,frozen,frozen appetizers sides
2170355,117254,35,6,14,10.0,92,2,1,18,babies,baby food formula
1256520,122218,4,2,11,4.0,83,5,1,4,produce,fresh vegetables
3386152,82138,18,1,22,4.0,24,5,1,4,produce,fresh fruits
682923,11628,1,2,14,0.0,67,2,0,20,deli,fresh dips tapenades
2669569,167698,19,1,10,7.0,26,4,1,7,beverages,coffee
1729116,194729,1,1,18,0.0,83,7,0,4,produce,fresh vegetables
3224379,71330,13,0,11,19.0,69,6,0,15,canned goods,soup broth bouillon
2110735,73501,31,6,12,6.0,74,7,0,17,household,dish detergents
2668884,71456,16,6,8,25.0,120,5,1,16,dairy eggs,yogurt
3369165,141756,20,1,16,2.0,93,3,0,3,bakery,breakfast bakery
907924,76679,13,5,11,4.0,24,8,1,4,produce,fresh fruits
253213,186121,23,1,10,26.0,83,17,1,4,produce,fresh vegetables
2067681,37754,5,1,8,6.0,16,14,0,4,produce,fresh herbs
1372277,107401,1,4,12,0.0,67,3,0,20,deli,fresh dips tapenades
2972754,176465,25,2,13,6.0,79,5,1,1,frozen,frozen pizza
2688171,199527,7,1,8,15.0,120,6,1,16,dairy eggs,yogurt
1437548,19743,4,1,20,24.0,50,6,1,19,snacks,fruit vegetable snacks
134498,205090,3,3,8,15.0,83,8,0,4,produce,fresh vegetables
1267529,43133,10,2,7,6.0,24,7,1,4,produce,fresh fruits
155555,198500,17,3,11,7.0,38,3,1,1,frozen,frozen meals
3216974,168173,85,5,13,2.0,115,1,1,7,beverages,water seltzer sparkling water
900646,29041,1,6,17,0.0,36,25,0,16,dairy eggs,butter
3075254,97439,80,0,9,4.0,78,6,1,19,snacks,crackers
2672891,36171,26,0,21,7.0,107,18,1,19,snacks,chips pretzels
1370374,115602,8,1,16,3.0,19,1,0,13,pantry,oils vinegars
658108,8147,4,0,14,5.0,24,19,0,4,produce,fresh fruits
1139551,119377,27,5,13,5.0,36,6,1,16,dairy eggs,butter
2472617,154536,4,0,11,21.0,112,16,0,3,bakery,bread
1918631,175620,29,1,9,7.0,53,2,0,16,dairy eggs,cream
2755719,97954,1,3,12,0.0,116,12,0,1,frozen,frozen produce
1379210,24658,4,4,19,18.0,37,2,0,1,frozen,ice cream ice
1561984,120270,26,1,8,21.0,66,7,0,6,international,asian foods
3215352,156680,15,5,11,11.0,17,7,1,13,pantry,baking ingredients
1775950,18241,7,1,19,15.0,83,6,1,4,produce,fresh vegetables
2308213,201190,16,6,16,6.0,74,1,0,17,household,dish detergents
2787908,96140,19,0,17,9.0,38,13,0,1,frozen,frozen meals
1796268,19671,4,1,11,13.0,76,2,0,6,international,indian foods
2213230,15491,13,0,14,6.0,123,7,1,4,produce,packaged vegetables fruits
2256031,114106,5,5,11,13.0,69,12,1,15,canned goods,soup broth bouillon
798183,171279,37,1,10,4.0,25,11,0,11,personal care,soap
2984482,24565,13,3,10,1.0,23,2,1,19,snacks,popcorn jerky
2418231,104546,25,4,17,10.0,37,7,0,1,frozen,ice cream ice
1336992,193196,4,2,13,30.0,83,2,1,4,produce,fresh vegetables
2284796,69602,60,0,9,16.0,83,18,1,4,produce,fresh vegetables
1965054,72492,39,0,13,1.0,43,8,1,3,bakery,buns rolls
590535,198744,7,1,14,7.0,83,7,1,4,produce,fresh vegetables
822302,7781,1,3,11,0.0,115,5,0,7,beverages,water seltzer sparkling water
3152875,193592,4,6,15,30.0,32,5,0,4,produce,packaged produce
2607294,54471,67,6,11,6.0,24,17,1,4,produce,fresh fruits
2103055,95057,12,6,16,6.0,52,9,1,1,frozen,frozen breakfast
2120820,3633,2,5,10,18.0,115,1,1,7,beverages,water seltzer sparkling water
940010,194845,16,5,17,10.0,120,11,1,16,dairy eggs,yogurt
2825372,61377,2,0,17,19.0,31,5,0,7,beverages,refrigerated
1119395,35642,13,2,12,1.0,32,2,1,4,produce,packaged produce
1192535,195930,1,5,18,0.0,86,6,0,16,dairy eggs,eggs
3083090,200557,4,1,10,18.0,131,7,1,9,dry goods pasta,dry pasta
2983937,20144,2,6,9,7.0,83,32,0,4,produce,fresh vegetables
2417805,9870,15,3,10,2.0,115,11,1,7,beverages,water seltzer sparkling water
1926324,129625,7,6,10,20.0,52,18,1,1,frozen,frozen breakfast
2840762,61899,64,1,17,0.0,83,25,1,4,produce,fresh vegetables
2427768,141778,6,0,8,4.0,94,2,1,7,beverages,tea
1132178,121572,29,6,12,7.0,83,4,1,4,produce,fresh vegetables
227124,3689,3,5,16,12.0,92,7,1,18,babies,baby food formula
1092803,43696,1,1,8,0.0,4,34,0,9,dry goods pasta,instant foods
2955609,37920,4,5,11,4.0,84,1,1,16,dairy eggs,milk
2562913,201169,4,6,11,9.0,24,5,1,4,produce,fresh fruits
1364668,62649,27,3,15,16.0,79,8,1,1,frozen,frozen pizza
1507174,65950,3,5,14,7.0,107,4,1,19,snacks,chips pretzels
2363399,141032,4,6,22,6.0,24,4,0,4,produce,fresh fruits
2229344,176424,45,6,8,4.0,91,6,1,16,dairy eggs,soy lactosefree
368870,205908,55,3,9,0.0,45,2,1,19,snacks,candy chocolate
3258662,66206,23,0,15,6.0,64,9,0,7,beverages,energy sports drinks
989236,194397,6,2,14,11.0,115,14,1,7,beverages,water seltzer sparkling water
700313,197334,25,5,0,4.0,123,2,1,4,produce,packaged vegetables fruits
1957270,45021,2,1,22,13.0,88,7,0,13,pantry,spreads
2081937,69035,30,1,10,5.0,112,6,1,3,bakery,bread
2235734,29546,10,5,20,11.0,117,5,1,19,snacks,nuts seeds dried fruit
2643504,158152,17,5,15,3.0,24,1,1,4,produce,fresh fruits
2005448,97493,22,3,8,28.0,116,10,0,1,frozen,frozen produce
1432380,77035,14,1,18,30.0,60,4,1,17,household,trash bags liners
1044959,144487,7,2,13,30.0,129,3,1,1,frozen,frozen appetizers sides
2744488,127650,11,3,13,30.0,98,15,0,7,beverages,juice nectars
2441842,203608,3,1,16,30.0,79,8,0,1,frozen,frozen pizza
2516451,194563,5,3,16,3.0,9,2,1,9,dry goods pasta,pasta sauce
1582155,19687,18,0,14,5.0,83,13,1,4,produce,fresh vegetables
1607705,76295,53,0,8,8.0,94,11,0,7,beverages,tea
1969858,143415,77,3,15,5.0,86,1,1,16,dairy eggs,eggs
2184557,99289,9,3,20,20.0,91,3,1,16,dairy eggs,soy lactosefree
2136000,82177,26,0,15,12.0,123,1,1,4,produce,packaged vegetables fruits
966104,185647,25,4,16,8.0,86,17,1,16,dairy eggs,eggs
1357111,59162,20,2,19,9.0,77,6,1,7,beverages,soft drinks
1534443,110314,22,0,9,2.0,123,2,0,4,produce,packaged vegetables fruits
1253947,9058,23,1,11,3.0,16,10,1,4,produce,fresh herbs
2679713,93004,1,0,9,0.0,37,3,0,1,frozen,ice cream ice
1248823,90466,9,0,16,4.0,123,2,1,4,produce,packaged vegetables fruits
16689,19528,59,2,10,4.0,21,6,1,16,dairy eggs,packaged cheese
547777,86827,35,3,9,7.0,24,1,1,4,produce,fresh fruits
1873961,176490,18,1,12,7.0,83,1,1,4,produce,fresh vegetables
1055551,184688,1,1,17,0.0,131,3,0,9,dry goods pasta,dry pasta
2160406,132949,2,2,18,15.0,69,12,0,15,canned goods,soup broth bouillon
2187455,78229,4,6,14,30.0,121,6,0,14,breakfast,cereal
1218062,158862,3,1,11,18.0,108,9,0,16,dairy eggs,other creams cheeses
346544,52639,4,5,20,4.0,32,5,0,4,produce,packaged produce
2368200,134004,1,3,14,0.0,24,6,0,4,produce,fresh fruits
2635254,120022,7,4,8,0.0,106,10,0,12,meat seafood,hot dogs bacon sausage
31453,73820,3,1,12,28.0,115,4,1,7,beverages,water seltzer sparkling water
2046182,15521,2,1,16,3.0,120,8,0,16,dairy eggs,yogurt
843149,205443,4,0,10,7.0,123,12,1,4,produce,packaged vegetables fruits
2675710,109211,16,4,12,1.0,24,3,1,4,produce,fresh fruits
3041384,126305,30,5,14,2.0,84,9,1,16,dairy eggs,milk
12099,158894,24,1,21,7.0,78,7,0,19,snacks,crackers
1065288,137484,11,5,9,6.0,123,12,0,4,produce,packaged vegetables fruits
2041466,134621,15,6,12,8.0,123,32,1,4,produce,packaged vegetables fruits
2283406,110435,24,3,8,7.0,115,12,1,7,beverages,water seltzer sparkling water
2805680,184274,22,0,16,30.0,24,6,1,4,produce,fresh fruits
2902690,179727,41,4,8,6.0,57,13,1,14,breakfast,granola
3148917,87836,1,2,20,0.0,59,11,0,15,canned goods,canned meals beans
2404345,175229,6,0,4,15.0,120,11,1,16,dairy eggs,yogurt
313339,171817,14,6,13,4.0,104,8,0,13,pantry,spices seasonings
1345848,152379,20,6,8,15.0,24,10,0,4,produce,fresh fruits
2676520,196548,37,4,10,14.0,24,3,1,4,produce,fresh fruits
1142021,106130,16,4,18,28.0,83,2,0,4,produce,fresh vegetables
1379116,194287,10,2,12,15.0,83,5,0,4,produce,fresh vegetables
1918137,129722,7,4,14,5.0,123,2,1,4,produce,packaged vegetables fruits
361563,9950,49,0,16,3.0,37,2,1,1,frozen,ice cream ice
1072523,89851,2,0,16,30.0,123,5,0,4,produce,packaged vegetables fruits
2614622,183818,14,5,13,9.0,123,1,1,4,produce,packaged vegetables fruits
2586769,140875,1,6,20,0.0,24,10,0,4,produce,fresh fruits
1779577,124705,6,2,13,7.0,112,3,0,3,bakery,bread
2049203,113392,18,3,12,6.0,123,2,1,4,produce,packaged vegetables fruits
1393467,72086,7,6,13,30.0,83,6,1,4,produce,fresh vegetables
1634510,199285,4,3,10,30.0,21,2,0,16,dairy eggs,packaged cheese
1164232,43235,24,6,14,5.0,37,4,1,1,frozen,ice cream ice
3303143,2313,28,6,9,6.0,32,6,1,4,produce,packaged produce
1181407,42562,3,2,13,21.0,24,6,1,4,produce,fresh fruits
2557622,91772,2,1,23,7.0,112,12,0,3,bakery,bread
2223737,182205,21,5,13,8.0,123,18,1,4,produce,packaged vegetables fruits
2135644,102918,16,0,13,4.0,83,3,1,4,produce,fresh vegetables
1301506,142217,7,6,18,30.0,123,4,0,4,produce,packaged vegetables fruits
1985810,171268,4,2,11,26.0,43,2,0,3,bakery,buns rolls
1781829,177487,52,2,12,13.0,24,10,1,4,produce,fresh fruits
2883541,154800,26,2,18,7.0,24,3,1,4,produce,fresh fruits
2603942,16804,10,5,17,11.0,107,5,0,19,snacks,chips pretzels
3279830,61096,4,2,14,14.0,31,1,1,7,beverages,refrigerated
3355246,56022,51,0,17,4.0,107,11,1,19,snacks,chips pretzels
898524,20823,25,6,14,13.0,108,1,1,16,dairy eggs,other creams cheeses
1853161,169226,73,5,9,2.0,83,15,1,4,produce,fresh vegetables
2815111,31768,23,3,11,8.0,24,3,1,4,produce,fresh fruits
3092564,59465,38,0,12,8.0,112,10,1,3,bakery,bread
3334384,40611,8,0,17,13.0,120,6,1,16,dairy eggs,yogurt
1886695,33344,6,6,17,7.0,94,3,1,7,beverages,tea
2085679,7058,27,0,14,4.0,123,2,1,4,produce,packaged vegetables fruits
1060046,21474,5,5,9,12.0,112,5,1,3,bakery,bread
2912425,84723,7,5,15,30.0,81,24,0,15,canned goods,canned jarred vegetables
77471,10873,4,3,15,17.0,86,5,1,16,dairy eggs,eggs
889148,17738,5,2,9,8.0,117,8,1,19,snacks,nuts seeds dried fruit
1695785,57338,5,2,18,12.0,89,6,1,13,pantry,salad dressing toppings
3056220,3199,30,4,18,3.0,24,7,1,4,produce,fresh fruits
2919276,168014,11,4,15,8.0,92,23,0,18,babies,baby food formula
1160433,114695,8,6,9,8.0,24,2,0,4,produce,fresh fruits
3038413,158820,10,1,13,7.0,96,17,1,20,deli,lunch meat
1263050,138909,11,6,13,7.0,120,3,0,16,dairy eggs,yogurt
2355749,81691,29,6,8,7.0,24,5,1,4,produce,fresh fruits
2576673,71131,38,1,20,3.0,83,8,1,4,produce,fresh vegetables
2087868,173293,11,4,21,7.0,24,13,0,4,produce,fresh fruits
1271631,136340,23,2,19,15.0,88,1,1,13,pantry,spreads
1339183,41117,52,3,21,5.0,24,3,1,4,produce,fresh fruits
379704,129550,5,0,11,9.0,76,8,0,6,international,indian foods
2411724,99352,25,5,13,1.0,94,1,1,7,beverages,tea
2523857,49237,1,2,9,0.0,37,6,0,1,frozen,ice cream ice
1352576,116890,2,4,15,29.0,83,1,1,4,produce,fresh vegetables
923770,185547,6,6,20,9.0,4,6,1,9,dry goods pasta,instant foods
353701,123195,24,4,11,7.0,49,20,0,12,meat seafood,packaged poultry
955324,92032,6,3,11,6.0,31,7,1,7,beverages,refrigerated
1416724,73106,13,3,10,0.0,31,4,1,7,beverages,refrigerated
1727633,201568,10,0,9,5.0,121,5,0,14,breakfast,cereal
1046794,124017,1,1,12,0.0,38,1,0,1,frozen,frozen meals
504176,192755,1,1,10,0.0,107,2,0,19,snacks,chips pretzels
